product_id,product_name,category,brand,description,price,marketplace,rating,terjual,tanggal_upload
GA00860,Charger Fast Charging Aukey Original,Gadget & Aksesoris HP,Aukey,"Charger Fast Charging dari Aukey, kualitas original bergaransi resmi dan awet.",206500,Shopee,4.7,2687,2024-10-22
PR01035,Toples Kedap Udara Napolly Original,Peralatan Rumah,Napolly,"Toples Kedap Udara dari Napolly, desain minimalis hemat tempat cocok untuk rumah modern.",182500,Shopee,4.1,2004,2021-07-23
MM01932,Snack Rumput Laut Dua Kelinci Premium,Makanan & Minuman,Dua Kelinci,"Snack Rumput Laut dari Dua Kelinci, kemasan praktis cocok untuk stok camilan di rumah.",147500,TikTok Shop,4.5,48,2022-07-26
SK00548,Cushion Matte Somethinc,Skincare & Kecantikan,Somethinc,"Cushion Matte dari Somethinc, mencerahkan dan melembapkan kulit wajah secara efektif.",207000,TikTok Shop,4.9,3242,2019-02-09
IB01335,Sepatu Prewalker Mothercare Best Seller,Ibu & Bayi,Mothercare,"Sepatu Prewalker dari Mothercare, desain lucu dengan kualitas premium terpercaya.",61500,Shopee,3.9,170,2024-05-02
PR01245,Panci Anti Lengket Greebel Edisi Spesial,Peralatan Rumah,Greebel,"Panci Anti Lengket dari Greebel, desain minimalis hemat tempat cocok untuk rumah modern.",29000,Shopee,4.4,9191,2025-05-02
OO01689,Raket Badminton Adidas Original,Olahraga & Outdoor,Adidas,"Raket Badminton dari Adidas, desain ergonomis anti selip aman digunakan.",396000,Shopee,4.5,17,2022-05-28
MM01816,Kopi Robusta Madurasa Premium,Makanan & Minuman,Madurasa,"Kopi Robusta dari Madurasa, rasa gurih dan enak dibuat dari bahan pilihan.",62500,Tokopedia,3.8,8,2021-02-09
FP00143,Polo Shirt Nevada Original,Fashion Pria,Nevada,"Polo Shirt dari Nevada, desain simpel elegan untuk gaya kasual maupun formal.",82500,TikTok Shop,4.9,6443,2022-01-01
MM01966,Kopi Robusta Kapal Api Terbaru,Makanan & Minuman,Kapal Api,"Kopi Robusta dari Kapal Api, kualitas premium dengan cita rasa khas nusantara.",146000,Shopee,4.0,2563,2019-01-19
IB01320,Baju Bayi Newborn Libby Best Seller,Ibu & Bayi,Libby,"Baju Bayi Newborn dari Libby, desain lucu dengan kualitas premium terpercaya.",160000,Tokopedia,4.9,237,2023-06-25
SK00600,Eye Cream Somethinc Edisi Spesial,Skincare & Kecantikan,Somethinc,"Eye Cream dari Somethinc, aman untuk kulit sensitif dan sudah bpom terdaftar.",99500,TikTok Shop,3.8,7,2022-05-05
FW00382,Tunik Muslim The Executive,Fashion Wanita,The Executive,"Tunik Muslim dari The Executive, desain feminim elegan cocok untuk kerja maupun jalan.",67500,Tokopedia,4.0,2437,2025-08-13
IB01311,Popok Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Popok Bayi dari Mothercare, daya serap tinggi membuat bayi nyaman sepanjang hari.",257500,Shopee,4.7,820,2019-05-18
OO01735,Dumbbell Set Specs Best Seller,Olahraga & Outdoor,Specs,"Dumbbell Set dari Specs, ringan nyaman dan mendukung performa saat berolahraga.",453500,TikTok Shop,4.2,10605,2024-02-07
MM01752,Keripik Singkong Kobe,Makanan & Minuman,Kobe,"Keripik Singkong dari Kobe, kualitas premium dengan cita rasa khas nusantara.",77000,Shopee,4.6,41,2025-11-05
FP00050,Celana Cargo Nevada Original,Fashion Pria,Nevada,"Celana Cargo dari Nevada, bahan katun premium adem nyaman dipakai harian.",75000,Shopee,4.5,18380,2022-06-05
FW00291,Celana Kulot The Executive Terbaru,Fashion Wanita,The Executive,"Celana Kulot dari The Executive, model korean style yang sedang tren dan kekinian.",162000,Shopee,4.3,4439,2021-03-27
PR01014,Panci Anti Lengket IKEA,Peralatan Rumah,IKEA,"Panci Anti Lengket dari IKEA, bahan kuat tahan lama dan mudah dibersihkan.",314500,Tokopedia,4.6,2563,2019-12-10
PR01196,Sapu Set Oxone Terbaru,Peralatan Rumah,Oxone,"Sapu Set dari Oxone, praktis multifungsi memudahkan pekerjaan rumah tangga.",78000,Shopee,4.8,29329,2024-06-13
MM01924,Sereal Sarapan Madurasa Premium,Makanan & Minuman,Madurasa,"Sereal Sarapan dari Madurasa, kemasan praktis cocok untuk stok camilan di rumah.",110000,TikTok Shop,4.2,376,2024-08-27
IB01385,Baju Bayi Newborn Mothercare,Ibu & Bayi,Mothercare,"Baju Bayi Newborn dari Mothercare, bahan hypoallergenic bebas bahan kimia berbahaya.",258500,Shopee,4.8,422,2025-01-01
FW00444,Midi Dress Vanilla Hijab,Fashion Wanita,Vanilla Hijab,"Midi Dress dari Vanilla Hijab, desain feminim elegan cocok untuk kerja maupun jalan.",376000,Shopee,4.5,8,2021-04-01
FP00248,Hoodie Cardinal Terbaru,Fashion Pria,Cardinal,"Hoodie dari Cardinal, jahitan rapi awet dan tidak mudah luntur.",233500,Shopee,4.4,6781,2019-05-18
IB01384,Tisu Basah Libby Terbaru,Ibu & Bayi,Libby,"Tisu Basah dari Libby, lembut dan aman untuk kulit sensitif bayi.",209500,Shopee,4.7,3283,2025-03-10
GA00902,TWS Bluetooth Anker Best Seller,Gadget & Aksesoris HP,Anker,"TWS Bluetooth dari Anker, suara jernih bass mantap cocok untuk gaming dan musik.",72500,Tokopedia,4.8,3349,2020-03-03
SK00670,Masker Wajah Somethinc Original,Skincare & Kecantikan,Somethinc,"Masker Wajah dari Somethinc, membantu mengatasi jerawat dan menyamarkan noda hitam.",48500,Shopee,4.5,2258,2021-01-26
FW00262,Midi Dress Berrybenka Best Seller,Fashion Wanita,Berrybenka,"Midi Dress dari Berrybenka, desain feminim elegan cocok untuk kerja maupun jalan.",165000,Shopee,3.9,35,2025-09-16
OO01551,Dumbbell Set Specs,Olahraga & Outdoor,Specs,"Dumbbell Set dari Specs, desain ergonomis anti selip aman digunakan.",376500,TikTok Shop,4.1,339,2022-01-28
PR01154,Panci Anti Lengket Oxone Terbaru,Peralatan Rumah,Oxone,"Panci Anti Lengket dari Oxone, desain minimalis hemat tempat cocok untuk rumah modern.",51000,TikTok Shop,4.4,27548,2022-10-02
FP00084,Jaket Bomber 3Second Premium,Fashion Pria,3Second,"Jaket Bomber dari 3Second, jahitan rapi awet dan tidak mudah luntur.",211500,Tokopedia,4.5,23069,2023-12-04
PR01167,Rak Serbaguna IKEA Terbaru,Peralatan Rumah,IKEA,"Rak Serbaguna dari IKEA, bahan kuat tahan lama dan mudah dibersihkan.",83500,Tokopedia,4.1,13765,2023-02-01
IB01468,Botol Susu Anti Kolik MamyPoko,Ibu & Bayi,MamyPoko,"Botol Susu Anti Kolik dari MamyPoko, daya serap tinggi membuat bayi nyaman sepanjang hari.",204500,TikTok Shop,4.0,151,2019-05-04
SK00585,Serum Vitamin C Scarlett Original,Skincare & Kecantikan,Scarlett,"Serum Vitamin C dari Scarlett, membantu mengatasi jerawat dan menyamarkan noda hitam.",83000,Shopee,4.6,24940,2022-03-27
MM01904,Teh Celup Premium Silverqueen Terbaru,Makanan & Minuman,Silverqueen,"Teh Celup Premium dari Silverqueen, rasa gurih dan enak dibuat dari bahan pilihan.",194000,Tokopedia,4.7,43,2019-04-05
IB01390,Sabun Bayi Pigeon Premium,Ibu & Bayi,Pigeon,"Sabun Bayi dari Pigeon, daya serap tinggi membuat bayi nyaman sepanjang hari.",254500,TikTok Shop,4.9,133,2023-02-20
IB01275,Botol Susu Anti Kolik Nuby,Ibu & Bayi,Nuby,"Botol Susu Anti Kolik dari Nuby, bahan hypoallergenic bebas bahan kimia berbahaya.",285500,TikTok Shop,4.5,158,2025-10-24
OO01741,Resistance Band Adidas Edisi Spesial,Olahraga & Outdoor,Adidas,"Resistance Band dari Adidas, ringan nyaman dan mendukung performa saat berolahraga.",232500,Shopee,4.8,4952,2024-06-16
FP00058,Polo Shirt Emba Original,Fashion Pria,Emba,"Polo Shirt dari Emba, jahitan rapi awet dan tidak mudah luntur.",57500,Tokopedia,4.1,138,2023-05-26
PR01237,Lampu LED IKEA Best Seller,Peralatan Rumah,IKEA,"Lampu LED dari IKEA, bahan kuat tahan lama dan mudah dibersihkan.",153500,Shopee,4.0,41,2024-02-11
GA00939,Charger Fast Charging Aukey Terbaru,Gadget & Aksesoris HP,Aukey,"Charger Fast Charging dari Aukey, suara jernih bass mantap cocok untuk gaming dan musik.",325500,Tokopedia,4.4,302,2019-04-11
PR01175,Gantungan Baju Claris Original,Peralatan Rumah,Claris,"Gantungan Baju dari Claris, kualitas food grade aman digunakan sehari hari.",64000,Tokopedia,4.0,81,2025-04-27
FW00419,Cardigan Rajut Elzatta Premium,Fashion Wanita,Elzatta,"Cardigan Rajut dari Elzatta, bahan adem jatuh dan nyaman untuk aktivitas seharian.",362000,Shopee,4.6,13221,2019-12-21
SK00707,Micellar Water MS Glow Best Seller,Skincare & Kecantikan,MS Glow,"Micellar Water dari MS Glow, aman untuk kulit sensitif dan sudah bpom terdaftar.",237000,TikTok Shop,4.0,14,2020-12-21
FP00245,Celana Jeans Erigo Best Seller,Fashion Pria,Erigo,"Celana Jeans dari Erigo, jahitan rapi awet dan tidak mudah luntur.",168500,Shopee,4.0,5482,2022-07-18
FW00388,Outer Blazer Colorbox,Fashion Wanita,Colorbox,"Outer Blazer dari Colorbox, warna pastel lembut mudah dipadupadankan.",128500,Shopee,4.9,51,2024-04-25
FW00479,Kemeja Oversize Colorbox Original,Fashion Wanita,Colorbox,"Kemeja Oversize dari Colorbox, desain feminim elegan cocok untuk kerja maupun jalan.",196500,Shopee,4.8,1327,2021-06-09
FP00188,Celana Chino Nevada Premium,Fashion Pria,Nevada,"Celana Chino dari Nevada, model slim fit kekinian cocok untuk anak muda.",209000,Shopee,4.2,26805,2024-02-05
SK00706,Masker Wajah Skintific,Skincare & Kecantikan,Skintific,"Masker Wajah dari Skintific, membantu mengatasi jerawat dan menyamarkan noda hitam.",94500,Shopee,4.9,33,2020-03-17
OO01660,Botol Minum Sport Specs Best Seller,Olahraga & Outdoor,Specs,"Botol Minum Sport dari Specs, ringan nyaman dan mendukung performa saat berolahraga.",61000,Shopee,4.8,176,2020-07-14
PR01193,Tempat Sampah Technoplast Terbaru,Peralatan Rumah,Technoplast,"Tempat Sampah dari Technoplast, kualitas food grade aman digunakan sehari hari.",276500,Tokopedia,4.2,319,2020-05-13
PR01128,Lampu LED Napolly Terbaru,Peralatan Rumah,Napolly,"Lampu LED dari Napolly, desain minimalis hemat tempat cocok untuk rumah modern.",180000,TikTok Shop,4.9,97,2022-05-05
MM01901,Minuman Serbuk Kobe,Makanan & Minuman,Kobe,"Minuman Serbuk dari Kobe, rasa gurih dan enak dibuat dari bahan pilihan.",149000,TikTok Shop,4.9,480,2022-02-28
SK00742,Cushion Matte Skintific Premium,Skincare & Kecantikan,Skintific,"Cushion Matte dari Skintific, aman untuk kulit sensitif dan sudah bpom terdaftar.",247000,Shopee,3.9,23894,2024-12-12
PR01042,Sapu Set Greebel Premium,Peralatan Rumah,Greebel,"Sapu Set dari Greebel, praktis multifungsi memudahkan pekerjaan rumah tangga.",308500,Shopee,4.9,430,2019-06-09
OO01571,Resistance Band Nike Edisi Spesial,Olahraga & Outdoor,Nike,"Resistance Band dari Nike, ringan nyaman dan mendukung performa saat berolahraga.",579000,Shopee,5.0,21688,2023-10-05
FW00485,Celana Kulot Colorbox,Fashion Wanita,Colorbox,"Celana Kulot dari Colorbox, warna pastel lembut mudah dipadupadankan.",194000,TikTok Shop,4.6,5184,2021-07-06
MM01759,Abon Sapi Tango Best Seller,Makanan & Minuman,Tango,"Abon Sapi dari Tango, rasa gurih dan enak dibuat dari bahan pilihan.",40500,Tokopedia,4.0,1829,2020-05-06
PR01050,Wadah Bumbu IKEA Original,Peralatan Rumah,IKEA,"Wadah Bumbu dari IKEA, desain minimalis hemat tempat cocok untuk rumah modern.",125500,TikTok Shop,4.2,490,2023-02-25
SK00533,Eye Cream Scarlett Original,Skincare & Kecantikan,Scarlett,"Eye Cream dari Scarlett, aman untuk kulit sensitif dan sudah bpom terdaftar.",59500,Shopee,4.3,2150,2020-06-17
FP00004,Hoodie Emba Edisi Spesial,Fashion Pria,Emba,"Hoodie dari Emba, bahan katun premium adem nyaman dipakai harian.",246500,Shopee,4.0,417,2021-09-07
IB01469,Baju Bayi Newborn Sleek,Ibu & Bayi,Sleek,"Baju Bayi Newborn dari Sleek, bahan hypoallergenic bebas bahan kimia berbahaya.",112500,Tokopedia,4.8,2396,2025-02-10
SK00614,Masker Wajah Scarlett Edisi Spesial,Skincare & Kecantikan,Scarlett,"Masker Wajah dari Scarlett, aman untuk kulit sensitif dan sudah bpom terdaftar.",128500,TikTok Shop,4.3,488,2020-10-19
FP00106,Jaket Bomber Greenlight Terbaru,Fashion Pria,Greenlight,"Jaket Bomber dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",272000,Tokopedia,4.8,27240,2022-07-17
GA00949,Headset Gaming Robot,Gadget & Aksesoris HP,Robot,"Headset Gaming dari Robot, desain premium ringan dan mudah dibawa kemana saja.",118000,Tokopedia,3.9,124,2020-07-21
MM01915,Sereal Sarapan Kapal Api Best Seller,Makanan & Minuman,Kapal Api,"Sereal Sarapan dari Kapal Api, kemasan praktis cocok untuk stok camilan di rumah.",33000,Tokopedia,4.8,12,2021-03-02
IB01260,Bantal Peang Nuby Edisi Spesial,Ibu & Bayi,Nuby,"Bantal Peang dari Nuby, daya serap tinggi membuat bayi nyaman sepanjang hari.",235000,TikTok Shop,4.7,27510,2023-08-26
IB01306,Bantal Peang Cussons Baby Best Seller,Ibu & Bayi,Cussons Baby,"Bantal Peang dari Cussons Baby, lembut dan aman untuk kulit sensitif bayi.",263500,Shopee,4.6,44,2022-08-24
GA00899,Powerbank 10000mAh Hippo,Gadget & Aksesoris HP,Hippo,"Powerbank 10000mAh dari Hippo, desain premium ringan dan mudah dibawa kemana saja.",41000,Tokopedia,4.0,17782,2020-10-27
PR01221,Lampu LED Oxone Edisi Spesial,Peralatan Rumah,Oxone,"Lampu LED dari Oxone, praktis multifungsi memudahkan pekerjaan rumah tangga.",245500,Shopee,4.6,9,2025-12-22
IB01408,Sepatu Prewalker Sweety Premium,Ibu & Bayi,Sweety,"Sepatu Prewalker dari Sweety, desain lucu dengan kualitas premium terpercaya.",28000,Shopee,3.9,10959,2023-11-22
FP00052,Celana Jeans Ouval Best Seller,Fashion Pria,Ouval,"Celana Jeans dari Ouval, model slim fit kekinian cocok untuk anak muda.",226500,TikTok Shop,4.8,26,2019-12-23
MM01857,Kacang Panggang Dua Kelinci Terbaru,Makanan & Minuman,Dua Kelinci,"Kacang Panggang dari Dua Kelinci, kualitas premium dengan cita rasa khas nusantara.",121500,Tokopedia,4.9,64,2022-08-05
SK00738,Micellar Water Somethinc Premium,Skincare & Kecantikan,Somethinc,"Micellar Water dari Somethinc, membantu mengatasi jerawat dan menyamarkan noda hitam.",123500,Shopee,4.3,35,2021-03-14
OO01642,Sarung Tangan Gym Nike Original,Olahraga & Outdoor,Nike,"Sarung Tangan Gym dari Nike, desain ergonomis anti selip aman digunakan.",576000,Tokopedia,4.3,30,2020-04-28
MM01809,Minuman Serbuk Nabati Terbaru,Makanan & Minuman,Nabati,"Minuman Serbuk dari Nabati, kualitas premium dengan cita rasa khas nusantara.",41500,TikTok Shop,3.8,15478,2022-01-25
IB01316,Baju Bayi Newborn Pigeon Original,Ibu & Bayi,Pigeon,"Baju Bayi Newborn dari Pigeon, desain lucu dengan kualitas premium terpercaya.",39000,Shopee,4.1,27744,2021-12-05
PR01075,Lampu LED Greebel Terbaru,Peralatan Rumah,Greebel,"Lampu LED dari Greebel, praktis multifungsi memudahkan pekerjaan rumah tangga.",189000,Shopee,4.1,16,2023-06-06
PR01021,Tempat Sampah Maspion Original,Peralatan Rumah,Maspion,"Tempat Sampah dari Maspion, praktis multifungsi memudahkan pekerjaan rumah tangga.",237500,Shopee,4.5,14088,2020-01-21
SK00718,Masker Wajah Scarlett Premium,Skincare & Kecantikan,Scarlett,"Masker Wajah dari Scarlett, tekstur ringan cepat meresap tidak lengket di kulit.",92500,Shopee,3.9,5,2025-03-06
FP00216,Kemeja Flanel Emba Best Seller,Fashion Pria,Emba,"Kemeja Flanel dari Emba, bahan katun premium adem nyaman dipakai harian.",326500,Tokopedia,3.8,3199,2023-08-19
GA00967,Powerbank 10000mAh Robot Original,Gadget & Aksesoris HP,Robot,"Powerbank 10000mAh dari Robot, desain premium ringan dan mudah dibawa kemana saja.",138500,Shopee,4.7,308,2023-09-22
MM01987,Abon Sapi Kobe Best Seller,Makanan & Minuman,Kobe,"Abon Sapi dari Kobe, tanpa pengawet berbahaya aman dikonsumsi keluarga.",152000,TikTok Shop,4.1,4641,2022-12-17
GA00796,Powerbank 10000mAh JETE Premium,Gadget & Aksesoris HP,JETE,"Powerbank 10000mAh dari JETE, suara jernih bass mantap cocok untuk gaming dan musik.",471000,Shopee,4.7,2030,2025-12-07
FP00085,Kemeja Flanel Emba Edisi Spesial,Fashion Pria,Emba,"Kemeja Flanel dari Emba, model slim fit kekinian cocok untuk anak muda.",197500,Tokopedia,4.1,43,2025-08-03
FP00243,Polo Shirt Greenlight Premium,Fashion Pria,Greenlight,"Polo Shirt dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",322000,Shopee,3.9,4122,2023-11-01
GA00813,Kabel Data Type-C Rexus,Gadget & Aksesoris HP,Rexus,"Kabel Data Type-C dari Rexus, kualitas original bergaransi resmi dan awet.",349500,Shopee,4.0,8960,2020-06-27
OO01532,Matras Yoga Nike Original,Olahraga & Outdoor,Nike,"Matras Yoga dari Nike, desain ergonomis anti selip aman digunakan.",545500,TikTok Shop,4.6,75,2024-09-18
MM01928,Kopi Robusta Nabati Best Seller,Makanan & Minuman,Nabati,"Kopi Robusta dari Nabati, kemasan praktis cocok untuk stok camilan di rumah.",53500,Shopee,4.6,407,2021-04-13
OO01626,Botol Minum Sport Consina Edisi Spesial,Olahraga & Outdoor,Consina,"Botol Minum Sport dari Consina, desain ergonomis anti selip aman digunakan.",488000,Shopee,4.7,29321,2024-12-19
OO01508,Tas Ransel Gunung Specs Original,Olahraga & Outdoor,Specs,"Tas Ransel Gunung dari Specs, ringan nyaman dan mendukung performa saat berolahraga.",549500,Shopee,4.4,17,2021-06-28
GA00827,Kepala Charger Baseus Best Seller,Gadget & Aksesoris HP,Baseus,"Kepala Charger dari Baseus, suara jernih bass mantap cocok untuk gaming dan musik.",403000,TikTok Shop,4.5,1280,2019-06-21
PR01218,Keset Kaki Greebel Premium,Peralatan Rumah,Greebel,"Keset Kaki dari Greebel, desain minimalis hemat tempat cocok untuk rumah modern.",268000,Shopee,4.1,2086,2025-08-19
GA00927,Holder HP Mobil Aukey,Gadget & Aksesoris HP,Aukey,"Holder HP Mobil dari Aukey, pengisian cepat kcompatibel untuk semua tipe hp.",275500,TikTok Shop,4.1,29,2020-05-10
FW00400,Dress Casual Zara Basic Edisi Spesial,Fashion Wanita,Zara Basic,"Dress Casual dari Zara Basic, bahan adem jatuh dan nyaman untuk aktivitas seharian.",135500,TikTok Shop,4.1,162,2024-01-05
IB01455,Mainan Edukasi Pigeon Premium,Ibu & Bayi,Pigeon,"Mainan Edukasi dari Pigeon, desain lucu dengan kualitas premium terpercaya.",174500,TikTok Shop,3.9,17496,2020-11-18
IB01305,Bantal Peang Sleek Premium,Ibu & Bayi,Sleek,"Bantal Peang dari Sleek, lembut dan aman untuk kulit sensitif bayi.",59000,Shopee,4.4,45,2020-11-28
OO01511,Matras Yoga Adidas Original,Olahraga & Outdoor,Adidas,"Matras Yoga dari Adidas, desain ergonomis anti selip aman digunakan.",571000,Tokopedia,4.9,495,2025-08-25
OO01601,Sarung Tangan Gym Mills Premium,Olahraga & Outdoor,Mills,"Sarung Tangan Gym dari Mills, cocok untuk pemula maupun atlet profesional.",564000,Shopee,4.6,472,2023-12-15
FW00430,Cardigan Rajut Colorbox Premium,Fashion Wanita,Colorbox,"Cardigan Rajut dari Colorbox, warna pastel lembut mudah dipadupadankan.",143500,TikTok Shop,4.6,1961,2023-04-09
MM01902,Keripik Singkong Madurasa Original,Makanan & Minuman,Madurasa,"Keripik Singkong dari Madurasa, kualitas premium dengan cita rasa khas nusantara.",122000,Tokopedia,4.1,29,2022-01-16
MM01946,Madu Murni Kapal Api Edisi Spesial,Makanan & Minuman,Kapal Api,"Madu Murni dari Kapal Api, kualitas premium dengan cita rasa khas nusantara.",70000,Tokopedia,4.9,1329,2025-08-26
IB01326,Sepatu Prewalker MamyPoko Edisi Spesial,Ibu & Bayi,MamyPoko,"Sepatu Prewalker dari MamyPoko, daya serap tinggi membuat bayi nyaman sepanjang hari.",187500,Tokopedia,4.3,4913,2020-09-01
SK00558,Sunscreen SPF 50 Avoskin Terbaru,Skincare & Kecantikan,Avoskin,"Sunscreen SPF 50 dari Avoskin, mencerahkan dan melembapkan kulit wajah secara efektif.",196000,Shopee,4.0,19286,2022-07-20
IB01429,Gendongan Bayi Libby Best Seller,Ibu & Bayi,Libby,"Gendongan Bayi dari Libby, bahan hypoallergenic bebas bahan kimia berbahaya.",203500,Tokopedia,3.8,358,2023-04-27
FW00462,Outer Blazer Vanilla Hijab Original,Fashion Wanita,Vanilla Hijab,"Outer Blazer dari Vanilla Hijab, bahan adem jatuh dan nyaman untuk aktivitas seharian.",267000,Tokopedia,4.2,23,2025-05-09
OO01700,Skipping Rope Mills Best Seller,Olahraga & Outdoor,Mills,"Skipping Rope dari Mills, desain ergonomis anti selip aman digunakan.",284000,TikTok Shop,4.1,5,2023-07-22
IB01345,Baju Bayi Newborn Cussons Baby,Ibu & Bayi,Cussons Baby,"Baju Bayi Newborn dari Cussons Baby, bahan hypoallergenic bebas bahan kimia berbahaya.",290000,TikTok Shop,4.4,3107,2020-08-07
MM01870,Abon Sapi Kapal Api Original,Makanan & Minuman,Kapal Api,"Abon Sapi dari Kapal Api, rasa gurih dan enak dibuat dari bahan pilihan.",143000,Tokopedia,5.0,25217,2019-10-16
IB01332,Sabun Bayi Pigeon Terbaru,Ibu & Bayi,Pigeon,"Sabun Bayi dari Pigeon, desain lucu dengan kualitas premium terpercaya.",188500,Tokopedia,4.9,4746,2023-11-13
FP00040,Kaos Polos Cardinal Terbaru,Fashion Pria,Cardinal,"Kaos Polos dari Cardinal, desain simpel elegan untuk gaya kasual maupun formal.",219000,Tokopedia,4.8,2490,2019-11-28
IB01268,Sabun Bayi Mothercare Best Seller,Ibu & Bayi,Mothercare,"Sabun Bayi dari Mothercare, daya serap tinggi membuat bayi nyaman sepanjang hari.",255500,TikTok Shop,4.8,49,2024-09-06
IB01463,Popok Bayi MamyPoko Premium,Ibu & Bayi,MamyPoko,"Popok Bayi dari MamyPoko, lembut dan aman untuk kulit sensitif bayi.",46500,Shopee,3.9,44,2021-10-27
SK00655,Eye Cream Wardah,Skincare & Kecantikan,Wardah,"Eye Cream dari Wardah, tekstur ringan cepat meresap tidak lengket di kulit.",171500,Tokopedia,4.9,17752,2023-07-26
SK00741,Eye Cream Avoskin Premium,Skincare & Kecantikan,Avoskin,"Eye Cream dari Avoskin, mencerahkan dan melembapkan kulit wajah secara efektif.",74500,Tokopedia,3.9,26,2022-10-05
IB01325,Baju Bayi Newborn MamyPoko Terbaru,Ibu & Bayi,MamyPoko,"Baju Bayi Newborn dari MamyPoko, bahan hypoallergenic bebas bahan kimia berbahaya.",223000,TikTok Shop,4.7,17,2025-11-09
IB01425,Bantal Peang Mothercare Best Seller,Ibu & Bayi,Mothercare,"Bantal Peang dari Mothercare, desain lucu dengan kualitas premium terpercaya.",201000,Tokopedia,4.1,13926,2019-08-12
GA00882,Holder HP Mobil Anker Terbaru,Gadget & Aksesoris HP,Anker,"Holder HP Mobil dari Anker, pengisian cepat kcompatibel untuk semua tipe hp.",341000,Tokopedia,3.9,1625,2023-06-20
IB01279,Gendongan Bayi Pigeon,Ibu & Bayi,Pigeon,"Gendongan Bayi dari Pigeon, daya serap tinggi membuat bayi nyaman sepanjang hari.",219000,TikTok Shop,4.1,17930,2021-02-16
IB01421,Selimut Bayi Sleek Premium,Ibu & Bayi,Sleek,"Selimut Bayi dari Sleek, bahan hypoallergenic bebas bahan kimia berbahaya.",98000,TikTok Shop,4.1,25,2025-07-01
OO01603,Jersey Olahraga Ortuseight Terbaru,Olahraga & Outdoor,Ortuseight,"Jersey Olahraga dari Ortuseight, ringan nyaman dan mendukung performa saat berolahraga.",358000,Tokopedia,4.5,19023,2022-02-20
IB01353,Sabun Bayi Nuby Premium,Ibu & Bayi,Nuby,"Sabun Bayi dari Nuby, lembut dan aman untuk kulit sensitif bayi.",34000,TikTok Shop,4.0,25,2022-08-20
GA00973,Tempered Glass Aukey,Gadget & Aksesoris HP,Aukey,"Tempered Glass dari Aukey, suara jernih bass mantap cocok untuk gaming dan musik.",472000,TikTok Shop,4.0,22117,2020-04-14
MM01892,Keripik Singkong Tango Terbaru,Makanan & Minuman,Tango,"Keripik Singkong dari Tango, kualitas premium dengan cita rasa khas nusantara.",104000,TikTok Shop,4.1,318,2025-07-17
OO01590,Dumbbell Set Mills Best Seller,Olahraga & Outdoor,Mills,"Dumbbell Set dari Mills, ringan nyaman dan mendukung performa saat berolahraga.",327000,Tokopedia,3.8,68,2023-02-19
GA00821,Charger Fast Charging JETE Premium,Gadget & Aksesoris HP,JETE,"Charger Fast Charging dari JETE, suara jernih bass mantap cocok untuk gaming dan musik.",373500,TikTok Shop,4.2,5,2020-04-13
FP00181,Kemeja Flanel Wrangler Best Seller,Fashion Pria,Wrangler,"Kemeja Flanel dari Wrangler, jahitan rapi awet dan tidak mudah luntur.",334500,Shopee,4.1,371,2021-07-27
FW00393,Atasan Crop Zara Basic Edisi Spesial,Fashion Wanita,Zara Basic,"Atasan Crop dari Zara Basic, model korean style yang sedang tren dan kekinian.",103000,TikTok Shop,4.7,46,2019-09-12
OO01638,Skipping Rope League Premium,Olahraga & Outdoor,League,"Skipping Rope dari League, ringan nyaman dan mendukung performa saat berolahraga.",142500,TikTok Shop,4.5,3144,2024-12-06
FW00358,Atasan Crop The Executive Best Seller,Fashion Wanita,The Executive,"Atasan Crop dari The Executive, model korean style yang sedang tren dan kekinian.",88500,Shopee,4.1,23196,2021-07-09
SK00724,Facial Wash Azarine,Skincare & Kecantikan,Azarine,"Facial Wash dari Azarine, aman untuk kulit sensitif dan sudah bpom terdaftar.",104500,Shopee,4.8,2370,2025-12-17
SK00529,Toner Hydrating Wardah Terbaru,Skincare & Kecantikan,Wardah,"Toner Hydrating dari Wardah, tekstur ringan cepat meresap tidak lengket di kulit.",128500,Shopee,4.6,3577,2019-12-18
MM01754,Madu Murni Kapal Api,Makanan & Minuman,Kapal Api,"Madu Murni dari Kapal Api, rasa gurih dan enak dibuat dari bahan pilihan.",21000,Shopee,4.4,331,2022-12-22
OO01614,Jersey Olahraga Adidas Premium,Olahraga & Outdoor,Adidas,"Jersey Olahraga dari Adidas, desain ergonomis anti selip aman digunakan.",570500,Tokopedia,4.6,31,2025-05-25
SK00521,Lip Tint Somethinc Premium,Skincare & Kecantikan,Somethinc,"Lip Tint dari Somethinc, tekstur ringan cepat meresap tidak lengket di kulit.",132000,Tokopedia,4.5,25,2020-05-21
FW00441,Midi Dress Pomelo,Fashion Wanita,Pomelo,"Midi Dress dari Pomelo, desain feminim elegan cocok untuk kerja maupun jalan.",245000,TikTok Shop,4.8,58,2023-09-21
FP00021,Hoodie Ouval Best Seller,Fashion Pria,Ouval,"Hoodie dari Ouval, bahan katun premium adem nyaman dipakai harian.",130500,TikTok Shop,4.6,25067,2022-10-22
OO01560,Sarung Tangan Gym Consina Premium,Olahraga & Outdoor,Consina,"Sarung Tangan Gym dari Consina, bahan berkualitas tahan lama untuk aktivitas outdoor.",61500,Tokopedia,4.7,3134,2019-04-02
